lat,cdf
5.504,0.99756999
5.507,0.99758171
5.510,0.99759343
5.511,0.99759734
5.514,0.99760124
5.517,0.99760515
5.524,0.99760906
5.526,0.99761687
5.527,0.99762078
5.529,0.99762859
5.533,0.99763640
5.536,0.99764422
5.542,0.99765203
5.549,0.99765594
5.552,0.99765985
5.556,0.99766375
5.568,0.99767157
5.571,0.99767547
5.575,0.99767938
5.577,0.99768329
5.581,0.99769110
5.584,0.99770282
5.587,0.99771063
5.593,0.99771454
5.594,0.99772235
5.597,0.99773017
5.600,0.99773798
5.603,0.99774189
5.607,0.99774579
5.613,0.99775751
5.616,0.99776142
5.620,0.99776533
5.622,0.99776923
5.623,0.99777314
5.626,0.99778877
5.629,0.99780440
5.632,0.99781612
5.638,0.99782393
5.642,0.99782784
5.644,0.99783174
5.645,0.99785128
5.648,0.99785518
5.651,0.99785909
5.652,0.99786300
5.657,0.99787081
5.658,0.99787472
5.664,0.99789425
5.671,0.99789816
5.674,0.99790207
5.676,0.99790597
5.677,0.99790988
5.686,0.99791769
5.687,0.99792160
5.689,0.99792551
5.690,0.99793723
5.693,0.99794113
5.696,0.99794895
5.699,0.99795285
5.705,0.99796067
5.709,0.99797239
5.715,0.99797629
5.719,0.99798411
5.721,0.99798801
5.722,0.99799192
5.725,0.99800755
5.728,0.99801145
5.731,0.99802317
5.732,0.99802708
5.734,0.99803099
5.737,0.99803490
5.740,0.99803880
5.747,0.99805443
5.750,0.99805834
5.751,0.99806224
5.753,0.99806615
5.760,0.99807006
5.766,0.99807787
5.767,0.99808178
5.769,0.99808568
5.773,0.99809350
5.776,0.99810131
5.779,0.99811303
5.785,0.99812084
5.786,0.99812866
5.788,0.99813256
5.792,0.99814428
5.795,0.99814819
5.796,0.99815210
5.798,0.99815991
5.801,0.99816382
5.804,0.99817554
5.814,0.99817945
5.818,0.99818335
5.824,0.99819507
5.827,0.99820289
5.834,0.99820679
5.837,0.99821070
5.840,0.99821461
5.843,0.99821851
5.844,0.99822242
5.846,0.99822633
5.850,0.99823414
5.852,0.99823805
5.853,0.99824586
5.856,0.99824977
5.862,0.99825367
5.865,0.99826149
5.869,0.99826930
5.872,0.99827711
5.875,0.99828493
5.876,0.99829274
5.878,0.99829665
5.881,0.99830446
5.882,0.99831618
5.885,0.99832009
5.888,0.99832790
5.894,0.99835134
5.895,0.99835525
5.900,0.99835916
5.901,0.99836697
5.907,0.99837088
5.908,0.99837478
5.910,0.99839041
5.920,0.99839822
5.926,0.99840604
5.932,0.99841385
5.933,0.99842557
5.939,0.99842948
5.945,0.99843339
5.946,0.99843729
5.952,0.99845292
5.955,0.99846073
5.959,0.99846464
5.962,0.99847245
5.965,0.99848417
5.968,0.99848808
5.971,0.99849199
5.972,0.99849980
5.974,0.99850371
5.975,0.99850761
5.978,0.99851933
5.984,0.99852324
5.987,0.99852715
5.988,0.99853105
5.990,0.99853887
5.991,0.99854278
5.993,0.99854668
5.994,0.99855059
5.996,0.99855450
5.997,0.99856231
6.000,0.99856622
6.003,0.99857012
6.006,0.99857403
6.010,0.99858184
6.013,0.99858575
6.016,0.99860138
6.019,0.99860528
6.022,0.99860919
6.023,0.99861310
6.026,0.99861700
6.029,0.99862482
6.032,0.99862872
6.035,0.99864044
6.041,0.99864826
6.045,0.99865607
6.048,0.99867170
6.051,0.99867561
6.057,0.99867951
6.058,0.99868342
6.064,0.99869905
6.067,0.99870686
6.068,0.99871077
6.070,0.99871858
6.071,0.99872249
6.074,0.99872639
6.077,0.99873030
6.083,0.99873421
