lat,cdf
14.99,0.99929340
15.01,0.99930234
15.10,0.99931129
15.13,0.99932023
15.16,0.99932918
15.22,0.99933812
15.24,0.99934707
15.32,0.99935601
15.39,0.99936495
15.46,0.99937390
15.54,0.99938284
15.67,0.99939179
15.70,0.99940073
15.72,0.99940968
15.77,0.99941862
15.84,0.99943651
15.85,0.99944545
15.86,0.99946334
15.89,0.99947229
15.94,0.99948123
15.95,0.99949017
16.01,0.99949912
16.15,0.99950806
16.16,0.99951701
16.20,0.99952595
16.23,0.99953490
16.26,0.99954384
16.28,0.99955278
16.29,0.99957067
16.33,0.99958856
16.35,0.99959751
16.39,0.99960645
16.47,0.99961539
16.54,0.99962434
16.56,0.99963328
16.59,0.99964223
16.61,0.99965117
16.67,0.99966012
16.69,0.99966906
16.72,0.99967801
16.73,0.99968695
16.76,0.99969589
16.79,0.99970484
16.86,0.99971378
16.98,0.99972273
17.01,0.99974062
17.02,0.99974956
17.04,0.99975850
17.05,0.99976745
17.15,0.99977639
17.23,0.99978534
17.26,0.99979428
17.31,0.99980323
17.35,0.99981217
17.41,0.99982111
17.44,0.99983006
17.46,0.99983900
17.72,0.99984795
17.91,0.99986584
17.97,0.99987478
18.04,0.99989267
18.09,0.99990161
18.17,0.99991056
18.42,0.99991950
18.44,0.99992845
18.70,0.99993739
18.80,0.99994633
18.99,0.99995528
19.33,0.99996422
19.86,0.99997317
20.20,0.99998211
20.60,0.99999106
22.19,0.99999990
