lat,cdf
7.77,0.50240250
7.78,0.51533967
7.79,0.52852542
7.80,0.54126045
7.81,0.55369226
7.82,0.56603119
7.83,0.57832642
7.84,0.59055062
7.85,0.60267375
7.86,0.61479416
7.87,0.62696919
7.88,0.63882462
7.89,0.65087946
7.90,0.66238524
7.91,0.67382545
7.92,0.68532030
7.93,0.69647369
7.94,0.70779645
7.95,0.71859745
7.96,0.72954597
7.97,0.73993449
7.98,0.75040497
7.99,0.76054491
8.00,0.77025325
8.01,0.78009271
8.02,0.78947052
8.03,0.79855331
8.04,0.80724001
8.05,0.81596495
8.06,0.82415175
8.07,0.83227299
8.08,0.84005824
8.09,0.84804017
8.10,0.85554952
8.11,0.86282394
8.12,0.86973506
8.13,0.87662705
8.14,0.88305193
8.15,0.88924461
8.16,0.89539359
8.17,0.90099897
8.18,0.90643772
8.19,0.91179724
8.20,0.91675249
8.21,0.92157388
8.22,0.92604561
8.23,0.93034799
8.24,0.93434988
8.25,0.93836269
8.26,0.94224985
8.27,0.94593214
8.28,0.94943687
8.29,0.95254823
8.30,0.95557492
8.31,0.95847595
8.32,0.96118849
8.33,0.96382728
8.34,0.96627759
8.35,0.96847931
8.36,0.97056630
8.37,0.97248666
8.38,0.97432234
8.39,0.97604602
8.40,0.97770688
8.41,0.97918198
8.42,0.98074449
8.43,0.98211852
8.44,0.98335323
8.45,0.98458248
8.46,0.98570519
8.47,0.98670771
8.48,0.98761736
8.49,0.98848603
8.50,0.98930553
8.51,0.99008405
8.52,0.99078882
8.53,0.99139525
8.54,0.99199076
8.55,0.99254528
8.56,0.99300420
8.57,0.99346859
8.58,0.99389473
8.59,0.99434818
8.60,0.99472515
8.61,0.99508027
8.62,0.99538348
8.63,0.99569763
8.64,0.99599811
8.65,0.99624396
8.66,0.99645157
8.67,0.99665371
8.68,0.99686132
8.69,0.99701702
8.70,0.99716453
8.71,0.99730931
8.72,0.99743497
8.73,0.99754423
8.74,0.99767535
8.75,0.99776277
8.76,0.99787203
8.77,0.99796218
8.78,0.99804140
8.79,0.99812881
8.80,0.99821895
8.81,0.99827905
8.82,0.99834461
8.83,0.99839924
8.84,0.99842656
8.85,0.99847846
8.86,0.99853310
8.87,0.99858500
8.88,0.99863144
8.89,0.99868880
8.90,0.99872704
8.91,0.99874890
8.92,0.99877075
8.93,0.99880080
8.94,0.99882812
8.95,0.99884997
8.96,0.99887729
8.97,0.99889094
8.98,0.99891553
8.99,0.99893465
9.00,0.99895924
9.01,0.99900021
9.02,0.99900294
9.03,0.99901387
9.04,0.99903299
9.05,0.99905484
9.06,0.99906577
9.07,0.99907943
9.08,0.99908489
9.10,0.99909582
9.11,0.99912314
9.12,0.99913133
9.13,0.99913679
9.14,0.99914772
9.15,0.99915865
9.16,0.99916957
9.17,0.99918323
9.18,0.99919416
9.19,0.99921328
9.20,0.99922421
9.21,0.99923787
9.22,0.99925426
9.23,0.99927611
9.24,0.99929796
9.25,0.99930889
9.26,0.99931982
9.27,0.99932801
9.28,0.99933074
9.29,0.99934167
9.30,0.99934986
9.31,0.99936079
9.32,0.99937718
9.33,0.99938538
9.34,0.99939084
9.35,0.99939903
9.36,0.99940177
9.37,0.99941269
9.38,0.99941816
9.39,0.99942089
9.40,0.99942635
9.41,0.99942908
9.42,0.99944001
9.43,0.99944820
9.44,0.99945640
9.45,0.99946186
9.46,0.99946459
9.47,0.99947279
9.48,0.99948098
9.49,0.99948918
9.50,0.99949737
9.51,0.99950011
9.52,0.99950284
9.53,0.99950830
9.54,0.99951376
9.56,0.99952196
9.57,0.99953289
9.58,0.99953562
9.59,0.99954108
9.60,0.99954381
9.61,0.99955201
9.62,0.99955474
9.63,0.99956020
9.64,0.99956567
9.65,0.99957113
9.66,0.99957659
9.67,0.99957932
9.68,0.99958206
9.69,0.99958479
9.70,0.99958752
9.71,0.99959571
9.73,0.99960118
9.74,0.99961210
9.75,0.99961757
9.76,0.99962303
9.77,0.99963123
9.78,0.99963942
9.79,0.99964762
9.80,0.99965035
9.81,0.99965581
9.82,0.99965854
9.85,0.99966127
9.88,0.99966401
9.89,0.99967220
