lat,cdf
9.77,0.99937955
9.78,0.99938408
9.79,0.99940673
9.80,0.99941126
9.82,0.99941578
9.83,0.99942484
9.84,0.99943843
9.85,0.99944749
9.86,0.99945202
9.87,0.99945654
9.88,0.99946560
9.89,0.99947013
9.90,0.99947466
9.92,0.99948372
9.93,0.99948825
9.94,0.99949730
9.95,0.99951542
9.96,0.99951995
9.98,0.99952900
10.00,0.99953353
10.01,0.99954259
10.02,0.99955165
10.06,0.99956524
10.07,0.99957882
10.08,0.99958335
10.09,0.99959241
10.10,0.99960599
10.13,0.99961505
10.14,0.99962864
10.15,0.99963317
10.17,0.99963770
10.19,0.99965128
10.20,0.99966940
10.24,0.99967393
10.28,0.99968298
10.31,0.99968751
10.32,0.99969657
10.36,0.99971016
10.37,0.99971469
10.40,0.99972374
10.42,0.99973280
10.43,0.99975092
10.47,0.99975544
10.50,0.99976450
10.52,0.99976903
10.54,0.99977356
10.56,0.99978262
10.61,0.99978715
10.62,0.99979168
10.64,0.99980073
10.71,0.99980526
10.72,0.99980979
10.75,0.99981432
10.76,0.99981885
10.90,0.99982338
10.95,0.99982791
10.98,0.99983243
10.99,0.99983696
11.06,0.99984149
11.07,0.99985055
11.08,0.99985508
11.18,0.99985961
11.23,0.99986414
11.27,0.99986866
11.28,0.99987319
11.31,0.99987772
11.32,0.99988225
11.35,0.99988678
11.47,0.99989131
11.49,0.99989584
11.50,0.99990037
11.76,0.99990942
11.90,0.99991395
11.92,0.99991848
12.02,0.99992301
12.20,0.99992754
12.23,0.99993207
12.43,0.99993660
12.83,0.99994113
12.93,0.99994565
12.98,0.99995018
13.29,0.99995471
13.78,0.99995924
14.08,0.99996377
14.86,0.99996830
15.67,0.99997283
17.23,0.99997736
20.34,0.99998188
20.85,0.99998641
21.06,0.99999094
21.58,0.99999547
22.63,0.99999990
